mr,param,original,transformed,difference,percent_change,passed,range_change,range_percent_change,range_passed,severity,status,sample_id,expected_behavior,actual_behavior,epsilon
RainRelation,1.125,-1.6306160688400269,-1.6353073120117188,0.0046912431716918945,0.2876974159867655,True,0.0046912431716918945,0.2876974159867655,True,0.0046912431716918945,PASS,2,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.5,-1.6306160688400269,-1.6323671340942383,0.0017510652542114258,0.10738666285745938,True,0.0046912431716918945,0.2876974159867655,True,0.0017510652542114258,PASS,2,Rain should not significantly affect prediction.,Consistent,0.01
RotationRelation,-60.0,-1.6306160688400269,-1.630373239517212,0.0002428293228149414,0.014891866855513972,True,0.0019174814224243164,0.11759238015264714,True,0.0002428293228149414,PASS,2,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,-30.0,-1.6306160688400269,-1.6308434009552002,0.00022733211517333984,0.013941477709113964,True,0.0019174814224243164,0.11759238015264714,True,0.00022733211517333984,PASS,2,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,0.0,-1.6306160688400269,-1.6306158304214478,2.384185791015625e-07,1.4621371483077048e-05,True,0.0019174814224243164,0.11759238015264714,True,2.384185791015625e-07,PASS,2,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,30.0,-1.6306160688400269,-1.6322907209396362,0.001674652099609375,0.10270051329713317,True,0.0019174814224243164,0.11759238015264714,True,0.001674652099609375,PASS,2,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,60.0,-1.6306160688400269,-1.6307532787322998,0.00013720989227294922,0.00841459928851084,True,0.0019174814224243164,0.11759238015264714,True,0.00013720989227294922,PASS,2,Small rotation should not significantly change output.,Consistent,0.01
SandstormRelation,0.0,-1.6306160688400269,-1.6306403875350952,2.4318695068359375e-05,0.0014913798912738587,True,0.0016995668411254883,0.10422844661711474,True,2.4318695068359375e-05,PASS,2,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.375,-1.6306160688400269,-1.6313648223876953,0.000748753547668457,0.04591841714260347,True,0.0016995668411254883,0.10422844661711474,True,0.000748753547668457,PASS,2,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.75,-1.6306160688400269,-1.6317204236984253,0.0011043548583984375,0.06772619270961287,True,0.0016995668411254883,0.10422844661711474,True,0.0011043548583984375,PASS,2,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.125,-1.6306160688400269,-1.6321401596069336,0.0015240907669067383,0.09346711720557004,True,0.0016995668411254883,0.10422844661711474,True,0.0015240907669067383,PASS,2,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.5,-1.6306160688400269,-1.6323399543762207,0.0017238855361938477,0.1057198265083886,True,0.0016995668411254883,0.10422844661711474,True,0.0017238855361938477,PASS,2,Sandstorm should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.0,-1.6306160688400269,-1.6306160688400269,0.0,0.0,True,0.0016330480575561523,0.10014908397333623,True,0.0,PASS,2,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.375,-1.6306160688400269,-1.6301556825637817,0.0004603862762451172,0.02823386833382178,True,0.0016330480575561523,0.10014908397333623,True,0.0004603862762451172,PASS,2,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.75,-1.6306160688400269,-1.6299885511398315,0.0006275177001953125,0.03848344974345879,True,0.0016330480575561523,0.10014908397333623,True,0.0006275177001953125,PASS,2,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,1.125,-1.6306160688400269,-1.629191517829895,0.001424551010131836,0.08736269461138535,True,0.0016330480575561523,0.10014908397333623,True,0.001424551010131836,PASS,2,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,1.5,-1.6306160688400269,-1.6289830207824707,0.0016330480575561523,0.10014908397333623,True,0.0016330480575561523,0.10014908397333623,True,0.0016330480575561523,PASS,2,Smoke should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.0,-1.6306160688400269,-1.6306160688400269,0.0,0.0,True,0.001240372657775879,0.07606768514070833,True,0.0,PASS,2,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.375,-1.6306160688400269,-1.6306979656219482,8.189678192138672e-05,0.005022441104436966,True,0.001240372657775879,0.07606768514070833,True,8.189678192138672e-05,PASS,2,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.75,-1.6306160688400269,-1.6302787065505981,0.00033736228942871094,0.02068924064855402,True,0.001240372657775879,0.07606768514070833,True,0.00033736228942871094,PASS,2,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.125,-1.6306160688400269,-1.630342721939087,0.0002733469009399414,0.016763402405347835,True,0.001240372657775879,0.07606768514070833,True,0.0002733469009399414,PASS,2,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.5,-1.6306160688400269,-1.6294575929641724,0.0011584758758544922,0.07104524403627137,True,0.001240372657775879,0.07606768514070833,True,0.0011584758758544922,PASS,2,Snow should not significantly affect prediction.,Consistent,0.01
TranslationRelation,0.0,-1.6306160688400269,-1.6306536197662354,3.7550926208496094e-05,0.002302866008584635,True,0.003109455108642578,0.19069192688229086,True,3.7550926208496094e-05,PASS,2,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,20.0,-1.6306160688400269,-1.6320916414260864,0.0014755725860595703,0.09049166810876386,True,0.003109455108642578,0.19069192688229086,True,0.0014755725860595703,PASS,2,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,40.0,-1.6306160688400269,-1.6310064792633057,0.0003904104232788086,0.023942495803538667,True,0.003109455108642578,0.19069192688229086,True,0.0003904104232788086,PASS,2,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,60.0,-1.6306160688400269,-1.6289821863174438,0.0016338825225830078,0.100200258773527,True,0.003109455108642578,0.19069192688229086,True,0.0016338825225830078,PASS,2,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,80.0,-1.6306160688400269,-1.6313304901123047,0.000714421272277832,0.04381293964904037,True,0.003109455108642578,0.19069192688229086,True,0.000714421272277832,PASS,2,Small translation should preserve prediction consistency.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6306160688400269,-1.6305040121078491,0.00011205673217773438,0.006872044597046212,True,0.0071762800216674805,0.44009597095487757,True,0.00011205673217773438,PASS,2,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6306160688400269,-1.6295857429504395,0.0010303258895874023,0.06318625686411745,True,0.0071762800216674805,0.44009597095487757,True,0.0010303258895874023,PASS,2,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6306160688400269,-1.6233277320861816,0.007288336753845215,0.44696801555192384,False,0.0071762800216674805,0.44009597095487757,True,0.007288336753845215,FAIL,2,Output should not change drastically under visibility degradation.,Violation,0.01
DarkVisibilityRelation,1.1375,-1.6306160688400269,-1.6280722618103027,0.002543807029724121,0.15600272303869056,True,0.0071762800216674805,0.44009597095487757,True,0.002543807029724121,PASS,2,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.5,-1.6306160688400269,-1.6280710697174072,0.002544999122619629,0.15607582989610594,True,0.0071762800216674805,0.44009597095487757,True,0.002544999122619629,PASS,2,Output should not change drastically under visibility degradation.,Consistent,0.01
TemporalSmoothnessRelation,0.0,-1.630487322807312,-1.63059401512146,0.00010669231414794922,0.0,True,,,,0.00010669231414794922,PASS,2,Predictions should change smoothly across consecutive frames.,Consistent,0.01
BlurRelation,1.0,-1.6298954486846924,-1.6297518014907837,0.0001436471939086914,0.008813271175884397,True,0.0006951093673706055,0.04264745578969454,True,0.0001436471939086914,PASS,3,Blur should not significantly change output.,Consistent,0.01
BlurRelation,8.5,-1.6298954486846924,-1.6298496723175049,4.57763671875e-05,0.00280854450750175,True,0.0006951093673706055,0.04264745578969454,True,4.57763671875e-05,PASS,3,Blur should not significantly change output.,Consistent,0.01
BlurRelation,16.0,-1.6298954486846924,-1.6300034523010254,0.00010800361633300781,0.0066264096973869405,True,0.0006951093673706055,0.04264745578969454,True,0.00010800361633300781,PASS,3,Blur should not significantly change output.,Consistent,0.01
BlurRelation,23.5,-1.6298954486846924,-1.6299915313720703,9.608268737792969e-05,0.00589501789855836,True,0.0006951093673706055,0.04264745578969454,True,9.608268737792969e-05,PASS,3,Blur should not significantly change output.,Consistent,0.01
BlurRelation,31.0,-1.6298954486846924,-1.6304469108581543,0.0005514621734619141,0.03383418461381014,True,0.0006951093673706055,0.04264745578969454,True,0.0005514621734619141,PASS,3,Blur should not significantly change output.,Consistent,0.01
BrightnessRelation,0.1,-1.6298954486846924,-1.6309764385223389,0.0010809898376464844,0.0663226083177757,True,0.004806041717529297,0.29486791761573056,True,0.0010809898376464844,PASS,3,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,0.825,-1.6298954486846924,-1.6323078870773315,0.00241243839263916,0.14801175832893987,True,0.004806041717529297,0.29486791761573056,True,0.00241243839263916,PASS,3,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,1.55,-1.6298954486846924,-1.6275018453598022,0.0023936033248901367,0.14685615928679072,True,0.004806041717529297,0.29486791761573056,True,0.0023936033248901367,PASS,3,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,2.275,-1.6298954486846924,-1.632096290588379,0.0022008419036865234,0.13502955389973256,True,0.004806041717529297,0.29486791761573056,True,0.0022008419036865234,PASS,3,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,3.0,-1.6298954486846924,-1.6293632984161377,0.0005321502685546875,0.03264932989970784,True,0.004806041717529297,0.29486791761573056,True,0.0005321502685546875,PASS,3,Output should remain approximately same under localized brightness change.,Consistent,0.01
CompositeRelation,0.1,-1.6298954486846924,-1.6402496099472046,0.010354161262512207,0.6352649747085404,False,0.010500788688659668,0.6442610938341319,True,0.010354161262512207,FAIL,3,Prediction should remain approximately consistent under composite transformations.,Violation,0.01
CompositeRelation,0.44999999999999996,-1.6298954486846924,-1.6326688528060913,0.0027734041213989258,0.17015830199746929,True,0.010500788688659668,0.6442610938341319,True,0.0027734041213989258,PASS,3,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,0.7999999999999999,-1.6298954486846924,-1.6300712823867798,0.00017583370208740234,0.010788029032721564,True,0.010500788688659668,0.6442610938341319,True,0.00017583370208740234,PASS,3,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,1.15,-1.6298954486846924,-1.636567234992981,0.006671786308288574,0.40933804805039176,False,0.010500788688659668,0.6442610938341319,True,0.006671786308288574,FAIL,3,Prediction should remain approximately consistent under composite transformations.,Violation,0.01
CompositeRelation,1.5,-1.6298954486846924,-1.629748821258545,0.00014662742614746094,0.008996119125591541,True,0.010500788688659668,0.6442610938341319,True,0.00014662742614746094,PASS,3,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
ContrastRelation,0.1,-1.6298954486846924,-1.6302361488342285,0.0003407001495361328,0.020903177610520834,True,0.0005924701690673828,0.03635017240178046,True,0.0003407001495361328,PASS,3,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,1.075,-1.6298954486846924,-1.629876732826233,1.8715858459472656e-05,0.0011482851241608714,True,0.0005924701690673828,0.03635017240178046,True,1.8715858459472656e-05,PASS,3,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,2.05,-1.6298954486846924,-1.6301120519638062,0.00021660327911376953,0.01328938898471531,True,0.0005924701690673828,0.03635017240178046,True,0.00021660327911376953,PASS,3,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,3.025,-1.6298954486846924,-1.6296436786651611,0.00025177001953125,0.015446994791259622,True,0.0005924701690673828,0.03635017240178046,True,0.00025177001953125,PASS,3,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,4.0,-1.6298954486846924,-1.6299068927764893,1.1444091796875e-05,0.0007021361268754375,True,0.0005924701690673828,0.03635017240178046,True,1.1444091796875e-05,PASS,3,Contrast change should not significantly affect output.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6298954486846924,-1.635810375213623,0.005914926528930664,0.36290198274276514,True,0.0060503482818603516,0.37121059357745784,True,0.005914926528930664,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6298954486846924,-1.6359546184539795,0.006059169769287109,0.371751823508591,True,0.0060503482818603516,0.37121059357745784,True,0.006059169769287109,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6298954486846924,-1.634558081626892,0.004662632942199707,0.28606927427582274,True,0.0060503482818603516,0.37121059357745784,True,0.004662632942199707,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.1375,-1.6298954486846924,-1.6299042701721191,8.821487426757812e-06,0.0005412299311331497,True,0.0060503482818603516,0.37121059357745784,True,8.821487426757812e-06,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.5,-1.6298954486846924,-1.629905343055725,9.894371032714844e-06,0.000607055193027722,True,0.0060503482818603516,0.37121059357745784,True,9.894371032714844e-06,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DustRelation,0.0,-1.6298954486846924,-1.6298954486846924,0.0,0.0,True,0.0002614259719848633,0.016039422148310774,True,0.0,PASS,3,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.375,-1.6298954486846924,-1.6299101114273071,1.4662742614746094e-05,0.0008996119125591542,True,0.0002614259719848633,0.016039422148310774,True,1.4662742614746094e-05,PASS,3,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.75,-1.6298954486846924,-1.6298235654830933,7.18832015991211e-05,0.004410292546936341,True,0.0002614259719848633,0.016039422148310774,True,7.18832015991211e-05,PASS,3,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.125,-1.6298954486846924,-1.6300082206726074,0.00011277198791503906,0.006918966416918373,True,0.0002614259719848633,0.016039422148310774,True,0.00011277198791503906,PASS,3,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.5,-1.6298954486846924,-1.6297467947006226,0.00014865398406982422,0.009120455731392401,True,0.0002614259719848633,0.016039422148310774,True,0.00014865398406982422,PASS,3,Dust should not significantly affect prediction.,Consistent,0.01
FogRelation,0.0,-1.6298954486846924,-1.629878044128418,1.7404556274414062e-05,0.0010678320262897277,True,0.000914454460144043,0.056105064888140425,True,1.7404556274414062e-05,PASS,3,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.375,-1.6298954486846924,-1.6303460597991943,0.0004506111145019531,0.02764660999572035,True,0.000914454460144043,0.056105064888140425,True,0.0004506111145019531,PASS,3,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.75,-1.6298954486846924,-1.6306151151657104,0.0007196664810180664,0.044154122895281415,True,0.000914454460144043,0.056105064888140425,True,0.0007196664810180664,PASS,3,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.125,-1.6298954486846924,-1.6307491064071655,0.0008536577224731445,0.05237496671411466,True,0.000914454460144043,0.056105064888140425,True,0.0008536577224731445,PASS,3,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.5,-1.6298954486846924,-1.630792498588562,0.0008970499038696289,0.05503723286185069,True,0.000914454460144043,0.056105064888140425,True,0.0008970499038696289,PASS,3,Fog should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.0,-1.6298954486846924,-1.6298954486846924,0.0,0.0,True,0.000805974006652832,0.049449399518800334,True,0.0,PASS,3,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.375,-1.6298954486846924,-1.6297017335891724,0.00019371509552001953,0.011885116730964436,True,0.000805974006652832,0.049449399518800334,True,0.00019371509552001953,PASS,3,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.75,-1.6298954486846924,-1.6294989585876465,0.00039649009704589844,0.02432609122903859,True,0.000805974006652832,0.049449399518800334,True,0.00039649009704589844,PASS,3,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.125,-1.6298954486846924,-1.629294514656067,0.0006009340286254883,0.03686946057894875,True,0.000805974006652832,0.049449399518800334,True,0.0006009340286254883,PASS,3,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.5,-1.6298954486846924,-1.6290894746780396,0.000805974006652832,0.049449399518800334,True,0.000805974006652832,0.049449399518800334,True,0.000805974006652832,PASS,3,Haze should not significantly affect prediction.,Consistent,0.01
NoiseRelation,0.0,-1.6298954486846924,-1.6299304962158203,3.504753112792969e-05,0.0021502918885560273,True,0.0014165639877319336,0.08691128745480024,True,3.504753112792969e-05,PASS,3,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,37.5,-1.6298954486846924,-1.6299382448196411,4.279613494873047e-05,0.002625696557794604,True,0.0014165639877319336,0.08691128745480024,True,4.279613494873047e-05,PASS,3,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,75.0,-1.6298954486846924,-1.6313470602035522,0.0014516115188598633,0.08906157934335626,True,0.0014165639877319336,0.08691128745480024,True,0.0014516115188598633,PASS,3,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,112.5,-1.6298954486846924,-1.6309125423431396,0.0010170936584472656,0.0624023482760545,True,0.0014165639877319336,0.08691128745480024,True,0.0010170936584472656,PASS,3,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,150.0,-1.6298954486846924,-1.6310606002807617,0.001165151596069336,0.07148623441750547,True,0.0014165639877319336,0.08691128745480024,True,0.001165151596069336,PASS,3,Noise should not significantly affect prediction.,Consistent,0.01
RainRelation,0.0,-1.6298954486846924,-1.6298954486846924,0.0,0.0,True,0.004982709884643555,0.3057071440743701,True,0.0,PASS,3,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.375,-1.6298954486846924,-1.6319600343704224,0.0020645856857299805,0.1266697456391219,True,0.004982709884643555,0.3057071440743701,True,0.0020645856857299805,PASS,3,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.75,-1.6298954486846924,-1.634878158569336,0.004982709884643555,0.3057071440743701,True,0.004982709884643555,0.3057071440743701,True,0.004982709884643555,PASS,3,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.125,-1.6298954486846924,-1.6336588859558105,0.003763437271118164,0.23090039089018294,True,0.004982709884643555,0.3057071440743701,True,0.003763437271118164,PASS,3,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.5,-1.6298954486846924,-1.6336582899093628,0.00376284122467041,0.23086382130024147,True,0.004982709884643555,0.3057071440743701,True,0.00376284122467041,PASS,3,Rain should not significantly affect prediction.,Consistent,0.01
RotationRelation,-60.0,-1.6298954486846924,-1.633174180984497,0.0032787322998046875,0.20116200034981285,True,0.0049468278884887695,0.3035056547598961,True,0.0032787322998046875,PASS,3,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,-30.0,-1.6298954486846924,-1.6282273530960083,0.001668095588684082,0.10234365441008329,True,0.0049468278884887695,0.3035056547598961,True,0.001668095588684082,PASS,3,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,0.0,-1.6298954486846924,-1.6298962831497192,8.344650268554688e-07,5.119742591800065e-05,True,0.0049468278884887695,0.3035056547598961,True,8.344650268554688e-07,PASS,3,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,30.0,-1.6298954486846924,-1.6306140422821045,0.0007185935974121094,0.04408829763338684,True,0.0049468278884887695,0.3035056547598961,True,0.0007185935974121094,PASS,3,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,60.0,-1.6298954486846924,-1.630066156387329,0.00017070770263671875,0.010473530559225275,True,0.0049468278884887695,0.3035056547598961,True,0.00017070770263671875,PASS,3,Small rotation should not significantly change output.,Consistent,0.01
SandstormRelation,0.0,-1.6298954486846924,-1.6297886371612549,0.0001068115234375,0.006553270517504083,True,0.000491023063659668,0.030126028193749238,True,0.0001068115234375,PASS,3,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.375,-1.6298954486846924,-1.6299026012420654,7.152557373046875e-06,0.0004388350792971484,True,0.000491023063659668,0.030126028193749238,True,7.152557373046875e-06,PASS,3,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.75,-1.6298954486846924,-1.6300287246704102,0.00013327598571777344,0.00817696031090353,True,0.000491023063659668,0.030126028193749238,True,0.00013327598571777344,PASS,3,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.125,-1.6298954486846924,-1.63021981716156,0.0003243684768676758,0.01990117084612568,True,0.000491023063659668,0.030126028193749238,True,0.0003243684768676758,PASS,3,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.5,-1.6298954486846924,-1.6302796602249146,0.00038421154022216797,0.023572757676245153,True,0.000491023063659668,0.030126028193749238,True,0.00038421154022216797,PASS,3,Sandstorm should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.0,-1.6298954486846924,-1.6298954486846924,0.0,0.0,True,0.0062514543533325195,0.38354917322369597,True,0.0,PASS,3,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.375,-1.6298954486846924,-1.6295708417892456,0.00032460689544677734,0.01991579868210225,True,0.0062514543533325195,0.38354917322369597,True,0.00032460689544677734,PASS,3,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.75,-1.6298954486846924,-1.6267105340957642,0.0031849145889282227,0.19540594689303187,True,0.0062514543533325195,0.38354917322369597,True,0.0031849145889282227,PASS,3,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,1.125,-1.6298954486846924,-1.6236439943313599,0.0062514543533325195,0.38354917322369597,False,0.0062514543533325195,0.38354917322369597,True,0.0062514543533325195,FAIL,3,Smoke should not significantly affect prediction.,Violation,0.01
SmokeRelation,1.5,-1.6298954486846924,-1.6286780834197998,0.0012173652648925781,0.07468973049637466,True,0.0062514543533325195,0.38354917322369597,True,0.0012173652648925781,PASS,3,Smoke should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.0,-1.6298954486846924,-1.6298954486846924,0.0,0.0,True,0.0020977258682250977,0.12870301483986535,True,0.0,PASS,3,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.375,-1.6298954486846924,-1.6299253702163696,2.9921531677246094e-05,0.0018357934150597375,True,0.0020977258682250977,0.12870301483986535,True,2.9921531677246094e-05,PASS,3,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.75,-1.6298954486846924,-1.6295630931854248,0.0003323554992675781,0.020391203351340828,True,0.0020977258682250977,0.12870301483986535,True,0.0003323554992675781,PASS,3,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.125,-1.6298954486846924,-1.6291464567184448,0.0007489919662475586,0.04595334672039972,True,0.0020977258682250977,0.12870301483986535,True,0.0007489919662475586,PASS,3,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.5,-1.6298954486846924,-1.6278276443481445,0.0020678043365478516,0.12686722142480558,True,0.0020977258682250977,0.12870301483986535,True,0.0020678043365478516,PASS,3,Snow should not significantly affect prediction.,Consistent,0.01
TranslationRelation,0.0,-1.6298954486846924,-1.6298145055770874,8.094310760498047e-05,0.0049661503140460625,True,0.004565834999084473,0.2801303728693347,True,8.094310760498047e-05,PASS,3,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,20.0,-1.6298954486846924,-1.6296268701553345,0.00026857852935791016,0.01647825722760792,True,0.004565834999084473,0.2801303728693347,True,0.00026857852935791016,PASS,3,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,40.0,-1.6298954486846924,-1.6291050910949707,0.0007903575897216797,0.0484912762623349,True,0.004565834999084473,0.2801303728693347,True,0.0007903575897216797,PASS,3,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,60.0,-1.6298954486846924,-1.6336709260940552,0.003775477409362793,0.23163909660699977,True,0.004565834999084473,0.2801303728693347,True,0.003775477409362793,PASS,3,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,80.0,-1.6298954486846924,-1.6300928592681885,0.00019741058349609375,0.012111848188601296,True,0.004565834999084473,0.2801303728693347,True,0.00019741058349609375,PASS,3,Small translation should preserve prediction consistency.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6298954486846924,-1.629820466041565,7.49826431274414e-05,0.004600454414631772,True,0.0017493963241577148,0.10733174647809421,True,7.49826431274414e-05,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6298954486846924,-1.629028558731079,0.0008668899536132812,0.053186811610814386,True,0.0017493963241577148,0.10733174647809421,True,0.0008668899536132812,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6298954486846924,-1.628520131111145,0.0013753175735473633,0.08438067183085335,True,0.0017493963241577148,0.10733174647809421,True,0.0013753175735473633,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.1375,-1.6298954486846924,-1.62807297706604,0.0018224716186523438,0.11181517820491342,True,0.0017493963241577148,0.10733174647809421,True,0.0018224716186523438,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.5,-1.6298954486846924,-1.6280710697174072,0.0018243789672851562,0.11193220089272599,True,0.0017493963241577148,0.10733174647809421,True,0.0018243789672851562,PASS,3,Output should not change drastically under visibility degradation.,Consistent,0.01
TemporalSmoothnessRelation,0.0,-1.630487322807312,-1.63059401512146,0.00010669231414794922,0.0,True,,,,0.00010669231414794922,PASS,3,Predictions should change smoothly across consecutive frames.,Consistent,0.01
BlurRelation,1.0,-1.6303092241287231,-1.6303561925888062,4.696846008300781e-05,0.002880952311276149,True,0.0005859136581420898,0.0359387832739144,True,4.696846008300781e-05,PASS,4,Blur should not significantly change output.,Consistent,0.01
BlurRelation,8.5,-1.6303092241287231,-1.630252718925476,5.650520324707031e-05,0.0034659172475758745,True,0.0005859136581420898,0.0359387832739144,True,5.650520324707031e-05,PASS,4,Blur should not significantly change output.,Consistent,0.01
BlurRelation,16.0,-1.6303092241287231,-1.6302624940872192,4.673004150390625e-05,0.002866328187868656,True,0.0005859136581420898,0.0359387832739144,True,4.673004150390625e-05,PASS,4,Blur should not significantly change output.,Consistent,0.01
BlurRelation,23.5,-1.6303092241287231,-1.6306474208831787,0.0003381967544555664,0.020744319053529022,True,0.0005859136581420898,0.0359387832739144,True,0.0003381967544555664,PASS,4,Blur should not significantly change output.,Consistent,0.01
BlurRelation,31.0,-1.6303092241287231,-1.6300615072250366,0.00024771690368652344,0.015194464220385376,True,0.0005859136581420898,0.0359387832739144,True,0.00024771690368652344,PASS,4,Blur should not significantly change output.,Consistent,0.01
BrightnessRelation,0.1,-1.6303092241287231,-1.6337637901306152,0.00345456600189209,0.21189623611287187,True,0.009630203247070312,0.590697592675463,True,0.00345456600189209,PASS,4,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,0.825,-1.6303092241287231,-1.6304417848587036,0.00013256072998046875,0.008131012614566188,True,0.009630203247070312,0.590697592675463,True,0.00013256072998046875,PASS,4,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,1.55,-1.6303092241287231,-1.6310584545135498,0.0007492303848266602,0.0459563078080472,True,0.009630203247070312,0.590697592675463,True,0.0007492303848266602,PASS,4,Output should remain approximately same under localized brightness change.,Consistent,0.01
